lcl date,lcl time,utcofst,atvwpt,latitude,longitude,altind,baroa,altmsl,OAT,ias,gndspd,vspd,pitch,roll,latac,normac,hdg,trk,volt1,volt2,amp1,amp2,fqtyl,fqtyr,e1 fflow,e1 oilt,e1 oilp,e1 rpm,e1 cht1,e1 cht2,e1 cht3,e1 cht4,e1 egt1,e1 egt2,e1 egt3,e1 egt4,altgps,tas,hsis,crs,nav1,nav2,com1,com2,hcdi,vcdi,wndspd,wnddr,wptdst,wptbrg,magvar,afcson,rollm,pitchm,rollc,pichc,vspdg,gpsfix,hal,val,hplwas,hplfd,vplwas
2021-01-15,0 days 11:14:33,,,23.7226391,78.8657761,2279.2,29.91,2324.9,20.0,73.86,79.5,-130.93,-1.67,1.18,-0.01,-0.05,272.2,271.7,28.3,28.2,1.4,0.3,23.74,24.0,6.39,173.21,68.17,1884.6,316.02,316.34,314.24,319.88,1226.36,1229.91,1226.27,1224.09,2134.5,78,,352.0,108.1,108.1,122.6,122.6,-0.152,,1.99,44.1,1.9,-17.1,0.3,,,,,,-169.3,,3704.0,,10.0,10.5,22.0
2021-01-15,0 days 11:14:34,,,23.7226524,78.8653717,2276.2,29.91,2321.0,20.0,73.62,79.35,-93.13,-1.64,2.31,-0.01,0.0,273.1,271.8,28.3,28.2,1.4,0.3,23.68,24.0,6.35,173.21,68.02,1883.8,315.79,316.18,314.09,319.7,1226.45,1230.67,1226.01,1224.16,2130.6,77,,352.0,108.1,108.1,122.6,122.6,-0.142,,2.02,45.2,1.9,-16.5,0.3,,,,,,-255.9,,3704.0,,10.0,10.5,22.0
2021-01-15,0 days 11:14:35,,,23.7226715,78.864975,2268.2,29.91,2315.9,20.0,73.15,79.33,-205.55,-0.62,1.74,0.01,0.07,274.8,272.3,28.2,28.2,1.4,0.2,23.55,24.0,6.44,173.2,68.03,1883.4,315.56,316.0,313.94,319.51,1226.42,1231.25,1226.57,1224.82,2125.6,77,,352.0,108.1,108.1,122.6,122.6,-0.131,,2.04,46.4,1.9,-15.9,0.3,,,,,,-267.7,,3704.0,,10.0,10.5,20.0
2021-01-15,0 days 11:14:36,,,23.7226906,78.8645782,2263.2,29.91,2313.2,20.0,72.43,79.31,-308.23,-1.58,1.47,0.0,-0.04,275.3,272.9,28.2,28.2,1.4,0.3,23.46,24.0,6.45,173.17,67.94,1882.9,315.35,315.83,313.76,319.34,1226.67,1231.05,1227.35,1224.78,2122.9,76,,352.0,108.1,108.1,122.6,122.6,-0.12,,2.08,47.4,1.9,-15.3,0.3,,,,,,-181.1,,3704.0,,10.0,10.5,21.0
2021-01-15,0 days 11:14:37,,,23.7227135,78.8641815,2262.2,29.91,2308.5,20.0,72.74,79.21,-233.69,-1.75,4.45,-0.0,0.03,275.6,273.4,28.3,28.2,1.4,0.3,23.29,24.0,6.44,173.13,67.87,1877.1,315.14,315.67,313.61,319.18,1227.17,1230.47,1227.11,1225.0,2118.2,76,,352.0,108.1,108.1,122.6,122.6,-0.109,,2.12,48.2,1.9,-14.6,0.3,,,,,,-267.7,,3704.0,,10.0,10.5,21.0
2021-01-15,0 days 11:14:38,,,23.722744,78.8637772,2257.2,29.91,2303.3,20.0,72.48,79.23,-239.86,-0.58,4.49,-0.02,0.07,276.6,274.5,28.3,28.2,1.4,0.3,23.16,24.0,6.48,173.11,67.95,1878.8,314.88,315.51,313.45,319.02,1227.11,1230.15,1226.8,1225.65,2113.0,76,,352.0,108.1,108.1,122.6,122.6,-0.098,,2.18,48.9,1.9,-14.0,0.3,,,,,,-303.1,,3704.0,,10.0,10.5,21.0
2021-01-15,0 days 11:14:39,,,23.7227821,78.8633804,2252.2,29.91,2299.6,20.0,72.72,79.06,-268.33,-0.85,10.2,0.03,0.02,279.0,275.5,28.2,28.2,1.4,0.3,23.16,24.0,6.41,173.09,67.75,1878.7,314.66,315.37,313.32,318.84,1226.89,1230.19,1225.97,1227.27,2109.2,76,,352.0,108.1,108.1,122.6,122.6,-0.088,,2.25,49.5,1.9,-13.4,0.3,,,,,,-244.1,,3704.0,,10.0,10.5,22.0
2021-01-15,0 days 11:14:40,,,23.7228336,78.8629837,2249.2,29.91,2294.4,20.0,72.56,78.75,-256.59,0.09,16.35,-0.06,0.0,280.9,278.0,28.2,28.2,1.4,0.2,23.05,24.0,6.43,173.06,67.85,1876.8,314.46,315.23,313.18,318.7,1227.59,1230.2,1226.08,1227.78,2104.0,76,,352.0,108.1,108.1,122.6,122.6,-0.077,,2.33,49.8,1.9,-12.7,0.3,,,,,,-271.7,,3704.0,,10.0,10.5,22.0
2021-01-15,0 days 11:14:41,,,23.722908,78.8626022,2244.2,29.91,2291.0,20.0,72.56,78.2,-240.6,-0.6,16.38,0.03,-0.02,286.9,281.7,28.3,28.2,1.4,0.2,23.03,24.0,6.34,173.02,67.99,1880.9,314.24,315.09,313.07,318.55,1228.41,1230.63,1225.85,1229.04,2100.6,76,,352.0,108.1,108.1,122.6,122.6,-0.067,,2.42,49.9,1.9,-12.1,0.3,,,,,,-232.3,,3704.0,,10.0,10.5,21.0
2021-01-15,0 days 11:14:42,,,23.7230091,78.8622284,2235.2,29.91,2287.0,20.0,72.56,77.56,-336.94,-0.35,18.25,0.04,0.08,292.3,286.0,28.3,28.2,1.4,0.3,23.03,24.0,6.41,172.99,68.07,1884.3,314.04,314.96,312.93,318.41,1229.86,1230.26,1226.44,1230.3,2096.6,76,,352.0,108.1,108.1,122.6,122.6,-0.057,,2.53,49.7,1.8,-11.5,0.3,,,,,,-244.1,,3704.0,,10.0,10.5,21.0
2021-01-15,0 days 11:14:43,,,23.7231369,78.8618622,2232.2,29.91,2282.9,20.0,71.84,76.92,-360.59,-0.22,18.89,-0.02,0.03,295.8,290.9,28.2,28.2,1.4,0.3,23.05,24.0,6.4,172.95,68.08,1881.7,313.84,314.85,312.81,318.26,1230.0,1230.54,1226.81,1230.79,2092.5,75,,352.0,108.1,108.1,122.6,122.6,-0.048,,2.66,49.0,1.8,-11.0,0.3,,,,,,-240.2,,3704.0,,10.0,10.5,22.0
2021-01-15,0 days 11:14:44,,,23.7232933,78.8615189,2231.2,29.91,2278.8,20.0,72.54,76.3,-249.66,-0.81,19.53,-0.0,0.08,300.6,295.6,28.2,28.2,1.4,0.2,23.14,24.0,6.38,172.91,67.8,1882.2,313.63,314.72,312.69,318.12,1229.6,1230.74,1225.69,1230.62,2088.4,76,,352.0,108.1,108.1,122.6,122.6,-0.039,,2.82,48.1,1.8,-10.4,0.3,,,,,,-283.5,,3704.0,,10.0,10.5,22.0
2021-01-15,0 days 11:14:45,,,23.7234726,78.8611908,2225.2,29.91,2272.0,20.0,72.51,75.81,-247.35,-0.96,19.85,0.02,0.03,306.0,300.6,28.3,28.2,1.4,0.3,23.14,24.0,6.39,172.87,67.65,1884.3,313.46,314.6,312.59,318.01,1229.57,1231.02,1225.72,1230.29,2081.7,76,,352.0,108.1,108.1,122.6,122.6,-0.031,,2.99,47.1,1.8,-9.9,0.3,,,,,,-354.3,,3704.0,,10.0,10.5,22.0
2021-01-15,0 days 11:14:46,,,23.7236786,78.8608856,2219.2,29.91,2266.5,20.0,72.43,75.36,-292.86,-0.96,20.0,-0.01,0.07,311.6,305.8,28.2,28.2,1.4,0.3,23.18,24.0,6.41,172.82,68.02,1883.6,313.28,314.48,312.48,317.88,1229.91,1231.05,1225.62,1229.7,2076.2,76,,352.0,108.1,108.1,122.6,122.6,-0.023,,3.17,46.0,1.8,-9.5,0.3,,,,,,-362.2,,3704.0,,10.0,10.5,23.0
2021-01-15,0 days 11:14:47,,,23.7239094,78.8606033,2210.2,29.91,2259.6,20.0,72.29,74.9,-362.18,-1.51,21.03,0.03,0.06,318.2,311.3,28.2,28.2,1.3,0.2,23.2,24.0,6.41,172.77,68.04,1881.6,313.1,314.38,312.38,317.76,1231.26,1231.36,1226.11,1229.57,2069.3,76,,352.0,108.1,108.1,122.6,122.6,-0.016,,3.36,44.8,1.8,-9.1,0.3,,,,,,-374.0,,3704.0,,10.0,10.5,22.0
2021-01-15,0 days 11:14:48,,,23.7241631,78.8603439,2201.2,29.91,2252.3,20.0,71.51,74.51,-450.95,-1.66,21.57,0.03,0.07,323.6,317.1,28.2,28.2,1.4,0.2,23.2,24.0,6.37,172.71,67.96,1883.2,312.93,314.28,312.28,317.67,1232.05,1232.05,1226.99,1229.57,2062.0,75,,352.0,108.1,108.1,122.6,122.6,-0.01,,3.57,43.7,1.8,-8.7,0.3,,,,,,-389.8,,3704.0,,10.0,10.5,22.0
2021-01-15,0 days 11:14:49,,,23.7244396,78.8601227,2196.2,29.91,2244.5,20.0,71.44,74.24,-445.0,-2.19,20.67,0.02,0.02,328.7,323.2,28.3,28.2,1.4,0.3,23.14,24.0,6.48,172.66,67.93,1881.0,312.77,314.19,312.2,317.56,1232.23,1232.16,1226.83,1229.98,2054.2,75,,352.0,108.1,108.1,122.6,122.6,-0.005,,3.8,42.9,1.7,-8.4,0.3,,,,,,-425.2,,3704.0,,10.0,10.5,22.0
2021-01-15,0 days 11:14:50,,,23.7247372,78.8599319,2189.2,29.91,2237.9,20.0,71.37,74.16,-420.95,-3.27,20.67,0.02,0.03,334.0,328.7,28.2,28.2,1.4,0.3,23.05,24.0,6.52,172.62,67.99,1876.6,312.63,314.1,312.13,317.47,1231.69,1231.8,1226.06,1229.61,2047.6,75,,352.0,108.1,108.1,122.6,122.6,-0.001,,4.03,42.3,1.7,-8.1,0.3,,,,,,-511.8,,3704.0,,10.0,11.0,23.0
2021-01-15,0 days 11:14:51,,,23.7250519,78.8597641,2180.2,29.91,2230.4,20.0,72.93,74.35,-452.81,-3.26,17.84,0.02,0.12,339.9,334.3,28.2,28.2,1.4,0.3,22.97,24.0,6.38,172.57,68.28,1887.3,312.49,314.02,312.05,317.37,1230.74,1231.73,1225.97,1228.26,2040.1,77,,352.0,108.1,108.1,122.6,122.6,0.002,,4.27,41.9,1.7,-7.9,0.3,,,,,,-578.7,,3704.0,,10.0,10.5,22.0
2021-01-15,0 days 11:14:52,,,23.725378,78.8596344,2169.2,29.91,2222.0,20.0,72.97,74.74,-529.98,-3.9,16.29,0.06,0.05,345.3,339.6,28.2,28.2,1.4,0.2,22.97,24.0,6.5,172.53,68.21,1888.5,312.37,313.94,311.96,317.28,1230.98,1232.09,1227.69,1227.91,2031.7,77,,352.0,108.1,108.1,122.6,122.6,0.004,,4.5,41.8,1.7,-7.7,0.3,,,,,,-531.5,,3704.0,,10.0,10.5,22.0
2021-01-15,0 days 11:14:53,,,23.7257137,78.8595428,2161.2,29.91,2212.7,20.0,73.41,75.13,-555.6,-3.69,15.41,0.04,0.0,349.9,344.4,28.2,28.2,1.4,0.3,22.86,24.0,6.48,172.5,68.15,1890.1,312.22,313.85,311.91,317.2,1230.82,1232.19,1228.63,1228.56,2022.4,77,,352.0,108.1,108.1,122.6,122.6,0.005,,4.73,41.8,1.7,-7.6,0.3,,,,,,-531.5,,3704.0,,10.0,10.0,22.0
2021-01-15,0 days 11:14:54,,,23.726059,78.8594666,2151.2,29.91,2202.7,20.0,73.43,75.38,-555.54,-2.58,13.18,0.03,0.03,354.1,348.7,28.2,28.2,1.4,0.2,22.71,24.0,6.5,172.47,68.14,1891.7,312.11,313.77,311.83,317.12,1231.6,1233.6,1229.0,1228.26,2012.4,77,,352.0,108.1,108.1,122.6,122.6,0.006,,4.95,42.1,1.6,-7.6,0.3,,,,,,-582.7,,3704.0,,10.0,10.5,22.0
2021-01-15,0 days 11:14:55,,,23.726408,78.8594284,2143.2,29.91,2192.5,20.0,73.56,75.54,-563.8,-3.27,10.05,0.02,-0.03,354.9,352.9,28.2,28.2,1.4,0.3,22.54,24.0,6.57,172.44,68.39,1893.5,311.98,313.69,311.77,317.05,1232.02,1233.95,1228.88,1227.67,2002.2,77,,352.0,108.1,108.1,122.6,122.6,0.006,,5.16,42.5,1.6,-7.6,0.3,,,,,,-582.7,,3704.0,,10.0,10.5,22.0
2021-01-15,0 days 11:14:56,,,23.726759,78.8593979,2143.2,29.91,2181.4,20.0,76.26,75.79,-377.36,-3.19,5.02,-0.02,-0.0,354.7,355.4,28.2,28.2,1.4,0.2,22.39,24.0,6.46,172.41,68.34,1898.9,311.83,313.62,311.72,316.96,1230.74,1234.05,1228.77,1227.28,1991.1,80,,352.0,108.1,108.1,122.6,122.6,0.005,,5.35,43.0,1.6,-7.6,0.3,,,,,,-641.7,,3704.0,,10.0,10.5,22.0
2021-01-15,0 days 11:14:57,,,23.7271118,78.859375,2134.2,29.91,2170.5,20.0,76.57,76.18,-356.9,-3.04,2.88,0.01,0.03,356.1,356.7,28.3,28.2,1.4,0.3,22.26,24.0,6.46,172.4,68.36,1899.0,311.71,313.55,311.64,316.87,1230.85,1234.12,1228.81,1228.59,1980.2,80,,352.0,108.1,108.1,122.6,122.6,0.004,,5.5,43.4,1.6,-7.7,0.3,,,,,,-622.0,,3704.0,,10.0,10.5,22.0
2021-01-15,0 days 11:14:58,,,23.7274666,78.8593674,2124.2,29.91,2161.3,20.0,76.7,76.57,-450.11,-2.86,1.29,0.0,0.03,356.6,357.6,28.2,28.2,1.4,0.3,22.26,24.0,6.45,172.4,68.51,1902.6,311.56,313.48,311.56,316.79,1231.46,1235.02,1230.03,1230.34,1971.0,80,,352.0,108.1,108.1,122.6,122.6,0.003,,5.6,43.3,1.6,-7.8,0.3,,,,,,-566.9,,3704.0,,10.0,10.5,22.0
2021-01-15,0 days 11:14:59,,,23.7278233,78.8593521,2115.2,29.91,2151.8,20.0,77.06,76.86,-509.24,-2.71,0.02,-0.0,0.01,356.9,357.9,28.2,28.2,1.4,0.2,22.15,24.0,6.31,172.39,68.43,1894.7,311.43,313.4,311.49,316.71,1232.1,1235.29,1231.47,1231.74,1961.5,81,,352.0,108.1,108.1,122.6,122.6,0.002,,5.67,43.0,1.5,-7.8,0.3,,,,,,-511.8,,3704.0,,10.0,10.5,22.0
2021-01-15,0 days 11:15:00,,,23.7281799,78.8593369,2107.2,29.91,2143.2,20.0,76.73,76.96,-506.04,-2.86,-1.2,0.0,0.0,356.9,357.9,28.2,28.2,1.4,0.2,22.11,24.0,5.02,172.37,66.33,1789.0,311.33,313.34,311.41,316.63,1231.16,1234.26,1231.79,1231.66,1952.9,80,,352.0,108.1,108.1,122.6,122.6,0.001,,5.69,42.4,1.5,-7.9,0.3,,,,,,-488.2,,3704.0,,10.0,10.5,22.0
2021-01-15,0 days 11:15:01,,,23.7285366,78.8593216,2099.2,29.91,2135.8,20.0,76.62,76.86,-502.39,-2.33,-3.26,0.01,0.04,357.0,357.6,28.2,28.2,1.4,0.3,22.17,24.0,4.98,172.36,66.32,1749.2,311.2,313.26,311.35,316.56,1228.98,1232.93,1231.75,1228.94,1945.5,80,,352.0,108.1,108.1,122.6,122.6,0.0,,5.68,41.6,1.5,-8.0,0.3,,,,,,-448.8,,3704.0,,10.0,10.5,22.0
2021-01-15,0 days 11:15:02,,,23.7288914,78.8592987,2093.2,29.91,2128.8,20.0,76.24,76.68,-483.87,-3.54,-2.29,0.02,-0.11,356.3,357.1,28.2,28.2,1.4,0.3,22.3,24.0,4.94,172.34,66.27,1741.7,311.06,313.17,311.25,316.45,1228.36,1231.57,1230.57,1226.77,1938.5,80,,352.0,108.1,108.1,122.6,122.6,-0.001,,5.63,40.6,1.5,-8.1,0.3,,,,,,-425.2,,3704.0,,10.0,10.5,22.0
2021-01-15,0 days 11:15:03,,,23.729248,78.8592834,2086.2,29.91,2120.0,20.0,76.65,76.49,-425.47,-2.07,-0.74,-0.01,0.08,354.8,356.6,28.2,28.2,1.4,0.3,22.52,24.0,4.85,172.33,66.28,1740.8,310.92,313.09,311.15,316.35,1228.07,1231.54,1229.42,1225.57,1929.7,80,,352.0,108.1,108.1,122.6,122.6,-0.002,,5.57,39.5,1.5,-8.2,0.3,,,,,,-515.7,,3704.0,,10.0,10.5,22.0
2021-01-15,0 days 11:15:04,,,23.7296028,78.8592606,2080.2,29.91,2112.7,20.0,76.89,76.28,-414.84,-1.37,0.83,-0.01,0.06,354.5,356.4,28.2,28.2,1.4,0.2,22.52,24.0,4.85,172.3,66.32,1741.9,310.77,312.96,311.04,316.23,1227.59,1232.21,1229.02,1224.35,1922.4,81,,352.0,108.1,108.1,122.6,122.6,-0.003,,5.47,38.1,1.4,-8.2,0.3,,,,,,-421.3,,3704.0,,10.0,10.5,22.0
2021-01-15,0 days 11:15:05,,,23.7299519,78.8592377,2071.2,29.91,2109.1,20.0,76.17,75.81,-431.18,-0.36,0.0,-0.0,0.09,355.0,356.4,28.2,28.2,1.4,0.3,22.73,24.0,4.89,172.27,66.36,1740.8,310.6,312.85,310.91,316.09,1225.94,1233.16,1229.49,1223.69,1918.8,80,,352.0,108.1,108.1,122.6,122.6,-0.003,,5.36,36.5,1.4,-8.3,0.3,,,,,,-295.3,,3704.0,,10.0,10.5,21.0
2021-01-15,0 days 11:15:06,,,23.7303009,78.8592224,2067.2,29.91,2107.6,20.0,75.25,75.13,-416.19,-0.18,-1.8,0.01,0.01,355.6,356.4,28.3,28.2,1.4,0.2,22.97,24.0,5.05,172.23,66.53,1747.4,310.44,312.72,310.77,315.95,1224.98,1233.14,1230.12,1221.74,1917.3,79,,352.0,108.1,108.1,122.6,122.6,-0.004,,5.24,34.6,1.4,-8.4,0.3,,,,,,-126.0,,3704.0,,10.0,10.5,22.0
2021-01-15,0 days 11:15:07,,,23.7306442,78.8591919,2064.2,29.91,2105.8,20.0,74.27,74.33,-317.86,-0.38,-4.32,0.01,-0.0,355.3,356.0,28.2,28.2,1.4,0.3,23.18,24.0,5.14,172.18,66.64,1761.8,310.27,312.58,310.63,315.81,1225.41,1233.7,1230.56,1220.22,1915.5,78,,352.0,108.1,108.1,122.6,122.6,-0.005,,5.11,32.5,1.4,-8.4,0.3,,,,,,-110.2,,3704.0,,10.0,10.5,22.0
2021-01-15,0 days 11:15:08,,,23.7309837,78.859169,2061.2,29.91,2103.8,20.2,73.57,73.65,-250.93,-0.46,-4.94,-0.01,-0.02,353.9,355.1,28.3,28.2,1.4,0.2,23.35,24.0,5.29,172.12,66.7,1761.0,310.12,312.44,310.48,315.66,1226.46,1234.83,1231.09,1219.9,1913.5,77,,352.0,108.1,108.1,122.6,122.6,-0.005,,4.97,30.3,1.4,-8.5,0.3,,,,,,-141.7,,3704.0,,10.0,10.5,22.0
2021-01-15,0 days 11:15:09,,,23.7313194,78.8591309,2060.2,29.91,2101.1,20.2,73.21,73.07,-187.88,-1.32,-3.46,-0.02,-0.06,352.3,354.0,28.2,28.2,1.4,0.3,23.48,24.0,5.2,172.07,66.82,1761.6,309.95,312.29,310.32,315.5,1226.11,1234.93,1232.04,1220.61,1910.8,77,,352.0,108.1,108.1,122.6,122.6,-0.006,,4.84,28.0,1.3,-8.5,0.3,,,,,,-161.4,,3704.0,,10.0,10.5,22.0
2021-01-15,0 days 11:15:10,,,23.7316532,78.8590851,2059.2,29.91,2096.4,20.2,73.24,72.6,-118.62,-1.26,-0.12,0.0,0.03,351.6,353.2,28.2,28.2,1.4,0.3,23.57,24.0,5.21,172.02,66.51,1757.7,309.8,312.15,310.18,315.35,1225.73,1234.83,1232.03,1221.42,1906.2,77,,352.0,108.1,108.1,122.6,122.6,-0.006,,4.7,25.6,1.3,-8.5,0.3,,,,,,-275.6,,3704.0,,10.0,10.5,22.0
2021-01-15,0 days 11:15:11,,,23.731987,78.8590393,2053.2,29.91,2090.4,20.2,72.79,72.31,-169.99,-0.83,-0.4,-0.01,0.01,351.5,352.9,28.2,28.2,1.4,0.2,23.57,24.0,5.16,171.97,66.44,1756.8,309.63,312.01,310.04,315.21,1225.98,1234.68,1231.98,1221.19,1900.1,76,,352.0,108.1,108.1,122.6,122.6,-0.006,,4.57,22.9,1.3,-8.6,0.3,,,,,,-291.3,,3704.0,,10.0,10.5,22.0
2021-01-15,0 days 11:15:12,,,23.7323189,78.8589935,2048.2,29.91,2086.3,20.2,72.16,71.98,-245.94,-0.57,-0.62,0.01,0.0,352.3,352.5,28.2,28.2,1.4,0.3,23.63,24.0,5.2,171.92,66.5,1754.9,309.46,311.87,309.89,315.05,1225.81,1234.3,1230.74,1220.09,1896.0,76,,352.0,108.1,108.1,122.6,122.6,-0.006,,4.45,20.0,1.3,-8.6,0.3,,,,,,-248.0,,3704.0,,10.0,10.5,22.0
2021-01-15,0 days 11:15:13,,,23.7326508,78.8589554,2042.2,29.91,2082.1,20.2,71.22,71.65,-298.64,-1.29,-1.8,0.01,-0.04,352.5,352.5,28.3,28.2,1.4,0.3,23.63,24.0,5.15,171.87,66.67,1752.8,309.32,311.72,309.76,314.92,1225.08,1233.27,1229.85,1219.84,1891.8,75,,352.0,108.1,108.1,122.6,122.6,-0.006,,4.34,17.1,1.3,-8.6,0.3,,,,,,-248.0,,3704.0,,10.0,10.5,22.0
2021-01-15,0 days 11:15:14,,,23.7329788,78.8589096,2038.2,29.91,2076.7,20.2,70.98,71.46,-298.32,-1.4,-2.7,0.01,0.0,351.9,352.0,28.2,28.2,1.4,0.3,23.63,24.0,5.18,171.82,66.54,1750.7,309.16,311.59,309.62,314.77,1225.44,1233.51,1228.89,1219.63,1886.4,74,,352.0,108.1,108.1,122.6,122.6,-0.006,,4.24,14.2,1.2,-8.6,0.3,,,,,,-303.1,,3704.0,,10.0,10.5,22.0
2021-01-15,0 days 11:15:15,,,23.7333069,78.8588486,2033.2,29.91,2071.5,20.2,70.69,71.38,-311.56,-1.65,-2.25,0.0,0.01,350.8,351.3,28.2,28.2,1.4,0.3,23.63,24.0,5.23,171.77,66.39,1749.5,308.97,311.45,309.47,314.61,1225.55,1233.97,1227.66,1218.96,1881.3,74,,352.0,108.1,108.1,122.6,122.6,-0.006,,4.15,11.4,1.2,-8.6,0.3,,,,,,-318.9,,3704.0,,10.0,10.5,22.0
2021-01-15,0 days 11:15:16,,,23.7336369,78.8587952,2027.2,29.91,2065.3,20.2,70.76,71.36,-317.98,-2.14,-1.42,-0.02,-0.04,348.9,351.1,28.2,28.2,1.4,0.2,23.59,24.0,5.23,171.73,66.45,1749.0,308.85,311.31,309.35,314.48,1225.52,1233.19,1226.51,1218.35,1875.0,74,,352.0,108.1,108.1,122.6,122.6,-0.006,,4.06,8.7,1.2,-8.6,0.3,,,,,,-358.3,,3704.0,,10.0,10.5,22.0
2021-01-15,0 days 11:15:17,,,23.7339611,78.8587418,2024.2,29.91,2059.6,20.2,71.7,71.36,-277.35,-1.98,0.98,-0.04,0.01,347.9,350.6,28.3,28.2,1.4,0.3,23.55,24.0,5.18,171.69,66.52,1751.2,308.69,311.17,309.22,314.34,1225.82,1232.72,1225.96,1216.73,1869.3,75,,352.0,108.1,108.1,122.6,122.6,-0.006,,3.97,6.0,1.2,-8.6,0.3,,,,,,-401.6,,3704.0,,10.0,10.5,22.0
2021-01-15,0 days 11:15:18,,,23.7342892,78.8586807,2018.2,29.91,2052.9,20.2,72.51,71.34,-286.92,-1.76,2.11,0.02,0.04,349.9,350.7,28.2,28.2,1.4,0.2,23.48,24.0,5.18,171.65,66.68,1754.9,308.54,311.04,309.09,314.19,1224.89,1232.23,1226.22,1216.94,1862.6,76,,352.0,108.1,108.1,122.6,122.6,-0.006,,3.9,3.0,1.2,-8.6,0.3,,,,,,-397.6,,3704.0,,10.0,10.5,21.0
2021-01-15,0 days 11:15:19,,,23.7346153,78.8586349,2009.2,29.91,2047.2,20.2,72.4,71.3,-379.4,-1.98,2.29,-0.01,-0.07,351.2,351.2,28.2,28.2,1.3,0.2,23.44,24.0,5.13,171.61,66.63,1757.0,308.38,310.91,308.96,314.06,1223.21,1232.12,1226.71,1217.31,1856.9,76,,352.0,108.1,108.1,122.6,122.6,-0.006,,3.84,-0.0,1.1,-8.6,0.3,,,,,,-362.2,,3704.0,,10.0,10.5,21.0
2021-01-15,0 days 11:15:20,,,23.7349434,78.8585815,2004.2,29.91,2041.0,20.2,72.47,71.2,-377.59,-1.78,0.83,0.01,0.05,352.8,351.7,28.2,28.2,1.4,0.2,23.4,24.0,5.15,171.59,66.68,1757.4,308.22,310.78,308.84,313.92,1223.44,1232.93,1226.75,1216.79,1850.7,76,,352.0,108.1,108.1,122.6,122.6,-0.005,,3.8,-2.9,1.1,-8.6,0.3,,,,,,-381.9,,3704.0,,10.0,10.5,21.0
2021-01-15,0 days 11:15:21,,,23.7352715,78.8585281,1995.2,29.91,2035.0,20.5,71.35,71.24,-436.26,-2.18,-1.46,-0.0,-0.06,352.8,351.9,28.2,28.2,1.4,0.3,23.4,24.0,5.11,171.57,66.63,1751.7,308.09,310.66,308.72,313.79,1223.21,1233.41,1227.73,1216.46,1844.7,75,,352.0,108.1,108.1,122.6,122.6,-0.005,,3.78,-5.5,1.1,-8.6,0.3,,,,,,-362.2,,3704.0,,10.0,10.5,22.0
2021-01-15,0 days 11:15:22,,,23.7355976,78.8584824,1990.2,29.91,2028.7,20.5,71.44,71.3,-418.58,-2.65,-1.78,-0.0,-0.02,351.7,351.8,28.2,28.2,1.4,0.3,23.35,24.0,5.12,171.52,66.41,1748.6,307.94,310.54,308.61,313.67,1224.28,1233.69,1228.35,1216.92,1838.4,75,,352.0,108.1,108.1,122.6,122.6,-0.006,,3.78,-7.6,1.1,-8.6,0.3,,,,,,-397.6,,3704.0,,10.0,10.0,22.0
2021-01-15,0 days 11:15:23,,,23.7359295,78.8584366,1985.2,29.91,2019.3,20.5,71.84,71.46,-377.07,-2.8,-0.74,-0.0,-0.0,351.0,351.5,28.2,28.2,1.4,0.2,23.33,24.0,5.2,171.46,66.56,1748.6,307.81,310.4,308.48,313.54,1225.24,1233.8,1227.91,1216.69,1829.0,75,,352.0,108.1,108.1,122.6,122.6,-0.005,,3.77,-9.5,1.1,-8.6,0.3,,,,,,-437.0,,3704.0,,10.0,10.5,21.0
2021-01-15,0 days 11:15:24,,,23.7362576,78.8583832,1978.2,29.91,2012.1,20.5,72.78,71.69,-361.63,-2.11,0.33,-0.01,0.04,351.6,351.3,28.2,28.2,1.4,0.2,23.31,24.0,5.17,171.42,66.68,1750.4,307.69,310.29,308.36,313.41,1225.79,1234.06,1227.97,1216.74,1821.8,76,,352.0,108.1,108.1,122.6,122.6,-0.005,,3.77,-11.1,1.0,-8.6,0.3,,,,,,-421.3,,3704.0,,10.0,10.5,21.0
2021-01-15,0 days 11:15:25,,,23.7365875,78.8583221,1971.2,29.91,2006.0,20.5,72.48,71.79,-387.11,-1.8,1.44,0.05,0.07,352.9,351.2,28.2,28.2,1.4,0.3,23.31,24.0,5.18,171.38,66.44,1751.3,307.53,310.17,308.25,313.27,1225.6,1234.09,1228.76,1216.69,1815.7,76,,352.0,108.1,108.1,122.6,122.6,-0.005,,3.78,-12.5,1.0,-8.6,0.3,,,,,,-362.2,,3704.0,,10.0,10.5,21.0
2021-01-15,0 days 11:15:26,,,23.7369175,78.8582764,1964.2,29.91,2001.1,20.5,71.76,71.81,-427.46,-1.9,0.25,-0.01,-0.06,352.4,351.8,28.2,28.2,1.4,0.3,23.25,24.0,5.19,171.32,66.64,1750.0,307.42,310.05,308.14,313.15,1225.09,1233.6,1228.49,1217.29,1810.8,75,,352.0,108.1,108.1,122.6,122.6,-0.005,,3.79,-13.5,1.0,-8.6,0.3,,,,,,-299.2,,3704.0,,10.0,10.5,21.0
2021-01-15,0 days 11:15:27,,,23.7372494,78.858223,1959.2,29.91,1996.0,20.5,71.36,71.77,-363.59,-2.05,1.22,0.02,0.02,352.5,351.9,28.2,28.2,1.4,0.2,23.25,24.0,5.18,171.26,66.61,1749.5,307.28,309.93,308.03,313.03,1224.39,1232.56,1227.35,1216.85,1805.7,75,,352.0,108.1,108.1,122.6,122.6,-0.005,,3.79,-14.3,1.0,-8.6,0.3,,,,,,-303.1,,3704.0,,10.0,10.5,22.0
